Номер;Рецепт
2026;
2027;        семена чиа залить водой и оставить на час набухнуть            через час добавить сок лимона            добавить мед и размешать     познакомилась я с семенами чиа  изучила их свойства и решила использовать в своем питании  в сочетании с жидкостью  семена образуют особый гель  который обволакивает стенки желудка  эта вязкая масса замедляет процесс всасывания организмом углеводов   использовать можно любой сок для этого коктейля  имеются противопоказания  лимонный сок нельзя употреблять тем  кто страдает острым или хроническим панкреатитом  воспалительными заболеваниями кишечника  язвой желудка и двенадцатиперстной кишки   
2028; витаминный весенний напиток для похудения   
2029;        фрукты необходимо тщательно вымыть    если они магазинные   лучше обдать их горячей струей  чтобы смыть восковую пленку              фрукты разрезать каждое на   частей  не очень маленькие  чтобы не превратить всё в кашу   удалить из них сердцевину и черенки           пересыпать нарезанные фрукты в отдельную посуду  засыпать сахаром и дать немного постоять   пока фрукты настаиваются  следует вскипятить  литра воды    в компот при варении  в любом случае  можно будет добавить сахара  если вам покажется мало             когда жидкость закипит  засахаренные дольки нужно аккуратно опустить в кастрюлю  огонь уменьшить и при медленном кипении варить   минут  в зависимости от сорта яблок   пока яблоки не станут мягкими  под конец варки в компот положить цедру лимона  апельсина или корицу   я использовала засахаренную цедру апельсина   этакие цукаты  выложу пост и о них     отключить огонь  закрыть крышкой               компот можно подавать как в теплом  так и в холодном виде   советую дать компоту настояться   часа  тогда вкус станет насыщенней   слива придаёт напитку тёплый цвет     приятного аппетита      компот на скорую руку из яблок  груш и одной сливы  утоляет жажду летом  насыщает организм витаминами зимой   
2030;        необходимые ингредиенты            отварить пакетик риса по инструкции  это всего  минут  рис нужен белый круглозерный  такой как кубань от тм  мистраль   он разваривается и становится достаточно мягким и с ним легко справится любой блендер            фрукты нарезать тонкими ломтиками  потушить с сахаром в сковороде  если брать свежие фрукты  есть риск  что молоко свернется            у меня были достаточно твердые груши  поэтому я сначала довела их до размягчения  затем добавила бананы            блендером взбить фрукты с рисом  постепенно добавляя молоко            для посыпки леденцы положить в пакет и истолочь в крошку            готовый смузи разлить по бокалам  посыпать леденцовой крошкой     это замечательный полезный завтрак  полдник  просто перекус  я часто готовлю его своим детям  особенно пригодился мне этот рецепт в период смены у детей молочных зубов на коренные   иногда выпадало несколько зубов сразу  и малышне было трудно кушать    этакая рисовая кашка коктейль уходила на ура  а уж как дети любят хлюпать трубочками по дну  собирая сладкие остатки   
2031;        квас темный  очаковский  влить в кастрюльку  добавить сахар и нагреть до его растворения    остудить  разлить квасный сироп по стопкам            при помощи ложки аккуратно влить лимонный сок по всем стопкам            затем так же аккуратно налить водку    вообще оно должно было получиться слоями  но получилось что получилось  на вкус надеюсь это не повлияло            кружочек соленого огурца смазать жидким медом и уложить на верх стопки  выпиваем коктейль и закусываем огуречком     очень легкий алкогольный напиток на основе кваса и водки  пусть это вас не смущает  он прекрасно подойдет как в холодную  так и жаркий день  к тому же вы сможете без труда поддержать тех  кто предпочитает чистые напитки   
2032;        малину пробить блендером  протереть через сито           получается чуть меньше стакана малинового сока           налить в стакан блендера малиновый сок  молоко  добавить мороженое и мёд           тщательно взбить           сразу подавать    вкусный и простой коктейль  заменит привычный завтрак и поднимет настроение   
2033;        апельсин и мандарин вымыть  обсушить            апельсин разрезать пополам  отрезать колечко для украшения  отложить    из остального выжать сок   выжать сок из мандарина и слить в бокал            долить белым квасом тм  очаково    если есть  то перед подачей положить кубик льда   украсить и подавать   приятного аппетита     июль  жара  по крайней мере предполагается   хочется пить  чтобы утолить жажду предлагаю вот такой напиток на основе белого кваса тм  очаково   без добавления сахара  с лёгкой кислинкой  очень приятный и освежающий   
2034;        запеките свеклу в духовке до мягкости  я заворачиваю в фольгу и  забываю  о свекле на    часа    переберите малину  поздравляю  у вас осталось малины ровно на один коктейль             свеклу остудите и нарежьте   вот такой нехитрый набор продуктов нам нужен            взбейте в блендере малину с сахаром  сахар у меня коричневый от тм мистраль  он придает приятную карамельную нотку и гораздо более полезен  чем обычный рафинированный   добавьте к малиновому пюре свеклу и еще хорошенько взбейте  в конце добавьте гранатовый сок и еще раз воспользуйтесь блендером секунд на             перелейте коктейль в бокал и наслаждайтесь вкусом с пользой   приятного всем аппетита       очень вкусный  очень полезный  быстрый в приготовлении коктейль  обожаю коктейли за то  что и голод они утоляют отлично  и десерт заменяют без лишних  утяжелителей    
2035;        для приготовления компота я использовала сахар тм мистраль            ягоды помыть            мелиссу помыть            в кастрюле вскипятить воду  добавить ягоды и варенье  прокипятить   минут   затем добавить сахар по вкусу и мелиссу  варить   минуты   охладить     летний  полезный  освежающий компот   
2036;        нарезаем лимон  моем мяту           растираем ступкой лимон и листья мяты           заливаем их водкой           добавляем квас  я использую в рамках проекта квас от компании  очаково    деревенский традиционный белый  семейный секрет   это новая линейка популярнейшего напитка   настоящая находка для хозяек     супер лимонный  супер мятный коктейль  который смешивается за секунды  украсит любую вечеринку и порадует ваших гостей на празднике  
2037; лимон  апельсин  грейпфрут очистить  тщательно доставая только мякоть  поместить в блендер и измельчать  добавляем сахар  мед и имбирь  перелить в банку и хранить в холодильнике  
2038;        для рисового молока сначала необходимо промыть и замочить рис на    часов  затем снова промыть и перемолоть блендером со  мл  половина стакана  воды             к полученной белой кашице добавить еще литр воды  поставить на средний огонь  довести до кипения и варить до загустения при постоянном помешивании  около  минут   получается густая  слегка студенистая масса  это своеобразные  рисовые сливки   их можно хранить в холодильнике  для приготовления молока  разбавляем  сливки  с водой в соотношении    такое молоко по консистенции очень напоминает кисель             приступим к приготовлению  кофейного  порошка  для этого свеклу нарезаем небольшими тонкими полосками  выкладываем их на противень и сушим в духовке при  градусах до полного высыхания  после остывания кусочки должны ломаться  если вы хотите получить более терпкий  горьковатый вкус  можно дополнительно обжарить на сухой сковороде для лёгкого потемнения  обжаренную свеклу остужаем и перемалываем в кофемолке до состояния порошка            теперь все готово для приготовления самого напитка  для этого свекольный порошок    ч  л  на стакан  разводим в небольшом количестве горячей воды    ст  л    чтобы получилась кашица  в стакан рисового молока добавляем сахар  доводим до кипения в турке  добавляем кашицу из свеклы  снова доводим до кипения  снимаем с огня и разливаем по кружкам  приятного вам  свёклопития      это очень необычный напиток  напоминающий по вкусу нечто среднее между кофе  цикорием и какао  отличный вариант постного напитка  а в обычные дни можно приготовить на обычном молоке или на любом растительном молоке   
2039;        рецепт очень простой  сначала необходимо сварить кофе  лучше натуральный   вкус напитка будет более насыщенным  но если вы пьёте растворимый   не беда  пойдет и он     итак  кофе готов  теперь водку  сироп  я брала готовый в магазине  и кофе необходимо хорошо охладить    в удобной для вас емкости соединить все ингредиенты и хорошо размешать    теперь коктейль можно разлить по бокалам и подавать гостям   подавать холодным               кстати  вы можете легко варьировать вкусы  используя любые сиропы  нашей семье очень нравятся коктейли с лимонным и апельсиновым сиропами    всем любительницам кофе посвящается    настоящий дамский коктейль   в меру крепкий  в меру сладкий  а какой вкусный и ароматный    как раз для женских посиделок     кстати  за вашими праздничными столами бывают люди  которые не любят крепкий алкоголь  приготовьте этот простой  но очень интересный коктейль и ваши гости будут приятно удивлены   
2040; масала чай обладает успокаивающим эффектом и он очень вкусный  
2041;        сначала из цитрусовых отожмем сок  любым удобным для вас способом  смешиваем в кувшине            добавляем ложечку меда  тщательно размешиваем до растворения меда           в самую последнюю очередь добавляем отруби            в высокий стакан выкладываем лед            тщательно перемешиваем коктейль в кувшине и выливаем в стакан со льдом     вкусный  цитрусовый  освежающий  бодрящий  а еще очень полезный коктейль  для нас любимых   
2042;        помыть фрукты яблоки отчистить от кожуры  нарезать  персик удалить ядро и нарезать  виноград              затем нужно взять часть яблок и весь виноград  выжать сок            положить оставшиеся фрукты в кастрюлю вылить сок  добавить сахар и имбирь  добавить воды  варить минут  вынуть фрукты из кастрюли   не выбрасывать  и это уже другой рецепт  без отходный  пробить блендером  добавить сахар     и варить до загустения  получим замечательное повидло  фото прилагаю             далее развести в холодной воде тапиоку  и влить в кастрюлю с фруктовой жидкостью  помешать  варить ещё  мин            готово  замечательный кисель остудить и наслаждаться  приятного аппетита               повидло  угощайтесь  очень вкусное    огромное количество рецептов можно приготовить из фруктовых и овощных соков  вот ещё один простой  вкусный и полезный рецепт   
2043;        подготавливаем продукты            очищаем и нарезаем имбирь            в кастрюлю наливаем воду  доводим до кипения и кладем имбирь  доводим до кипения            из фиников удаляем косточки  очищенные финики кладем в кастрюлю с водой и имбирем  доводим до кипения и провариваем  минуты             добавляем мед             доводим до кипения и убираем кастрюлю с огня  остужаем и процеживаем напиток            из лимона выжимаем сок и добавляем в кастрюлю к остывшему напитку            подаем напиток  добавив лед и пару долек лимона     вкусный и полезный напиток отлично утоляет жажду  придает бодрости и сил  рекомендую приготовить вечером  чтобы на следующий день был готов охлажденный напиток  пробуйте   
2044;        для приготовления этого смузи я использовала черную фасоль мехико от мистраль  в принципе можно готовить из любых бобовых           фасоль замочить на ночь и отварить до мягкости  около х часов    я использовала замороженную фасоль  которая была у меня заранее отварена  я просто её разморозила           свеклу отварить или запечь  очистить           в чашу блендера положить нарезанную кубиками свеклу  фасоль и влить кефир           при помощи блендера превратить это всё в однородное пюре  посолить по вкусу и добавить любые специи  я добавила сушеный чеснок в порошке   количество кефира зависит от того хотите ли вы смузи густой или более жидкий  регулируйте на свой вкус           перелить в стакан украсить веточкой укропа и черемши и колечком редиски    обычно смузи делают из фруктов  я же предлагаю вам вариант очень полезного овощного смузи     
2045; любите ли вы вишни  как люблю их я    детки сносят тарелку такой вкуснятины за  мин    может маме немного достанется   
2046; яблочная медовуха с дрожжами винными получается нежная на вкус  с приятным медово фруктовым ароматом  пьется легко и незаметно  но уверенно опьяняет  коварный напиток   крепость порядка     
2047; рябиновая настойка с яблоками имеет яркий фруктовый вкус и аромат  есть небольшая кислинка и легкая горчинка рябины в послевкусии  настойка пьется легко  вкус алкоголя не ощущается   
2048;        перемалываем овсяный хлопья  варим со  мл молока  минут           перемалываем банан и малину затем добавляем мед и кашу и снова перемалываем           добавляем  мл молока и взбиваем           разливаем по стаканчикам  приятного аппетита       быстрый  сытный  вкусный коктейль  который понравится всем    а главное  что вы его можете взять с собой  и у вас будет отличный перекус   
2049;        нам понадобятся только листья мяты  отделяем их от веточек            выжимаем из яблока сок  нам потребуется  мл  один лайм режем небольшими кусочками  из другого выжимаем сок  листья мяты режем  растираем с  ст  л  коричневого сахара  даем настояться  минут            раскладываем мяту по двум бокалам  равномерно делим на  порции яблочный и лаймовый соки            добавляем в бокалы кубики льда по вкусу  заливаем тоником  если тоника не нашлось  замените его на швепс     освежающий напиток  актуальный сейчас  в жаркие летние дни  несмотря на то  что на сайте уже есть похожий по составу рецепт  рискну добавить свой вариант  поскольку он отличается и количеством ингредиентов  и способом приготовления   
2050;        как всегда  соковыжималка за считанные минуты прокрутила  гр смородины  получилось  мл сока  сок получился очень густой и насыщенный  вкусный  без пенки  его сразу выпиваем            жмыха осталось много и он был сочный  выбрасывать его  конечно же  не стоит  это кладезь витаминов  сделаем морс   жмых переложим в банку             зальём водой  положим мяту и настоим ночь при комнатной температуре             утром процедить              добавить мёд  перемешать  если любите послаще  то положите ещё меда   освежающий  витаминный напиток готов    кстати  морс  приготовленный таким способом  получается очень насыщенный и похожий по вкусу и консистенции на сок     если у вас есть соковыжималка  вы просто обязаны научиться перерабатывать жмых  ведь жалко выбрасывать столько витаминов  сегодня для соковыжималки новая задача   прокрутить смородину  заодно сделаем сок  а из жмыха смородины приготовим морс   
2051;        при помощи блендера  помидор   болгарского перца  малосольный огурец  имбирь и базилик взбить в однородную массу            при помощи марли выжать весь сок            добавить соевый соус и разлить по бокалам  в каждый бокал добавить кубики льда     наступает утро и ваш благоверный просыпается в ужасном настроении после вчерашних посиделок с друзьями и вы  как волшебница ему в постель подаете этот освежающий микс  который для него будет как бальзам  на его глазах появляется благодарная поволока и он влюбленными глазами смотрит на вас   
2052;        вот новая задача для   выжать сок из арбуза  после поездки в индию  моя семья полюбила арбузный смузи  там его подают на завтрак в смеси с папайей  когда приходит сезон арбузов  по возможности  делаю дома арбузный смузи  взбивая блендером  но выбирать семечки это очень муторное занятие  вот и решила пропустить арбуз через соковыжималку    арбуз очищаем от корки и режем на куски   соковыжималку включаем и ставим на первую скорость  выжимаем сок  мгновенный результат  даже минуты не прошло  а полтора литра сока готово  очень мощная соковыжималка  при том тихая             жмых остался очень влажный  я его откинула на дуршлаг  экономия однако  и стёкло ещё  мл сока             теперь наш суперфуд  семена чиа  суперфуд это такой продукт  который содержит большую концентрацию полезных веществ  чем остальные продукты  подробности о суперфудах  в том числе и чиа  можно найти в интернете  а если коротко  то в  г  семян содержится  мг кальция  т  е  в два раза больше  чем в стакане молока  семена чиа содержат    белков     жиров     пищевых волокон  а также значительное количество антиоксидантов  особенно богаты линоленовой и другими омега  ненасыщенными жирными кислотами  в общем полезно всем от младенцев до стариков    чиа не имеют ярко выраженного вкуса  а в жидкости набухают и становятся желеобразными  поэтому отлично подходят для употребления с соками             кладём столовую ложку семян в стакан             заливаем соком  перемешиваем и выпиваем  такой напиток отлично подойдёт для завтрака  как замена еды в разгрузочные дни или на перекус между приёмами пищи    расчёты  из  кг  арбуза вышло л   мл  сока  и никакой возни с семечками       сегодня я хочу познакомить вас с суперфудом  полезный арбузный сок благодаря семенам чиа превращается в питательный  освежающий элексир  то  что нужно для лета  заходите  разберём всё более подробно   
2053;        подготовить продукты  помыть  яблоки и нектарин нарезать кусочками  удалить косточки            пропустить по очереди через соковыжималку            полученный сок перелить в бокал и подавать     из данного количества ингредиентов получается около  мл сока     восхитительный вкус  приятный цвет и бесподобный аромат в одном бокале  представляю вашему вниманию свежевыжатый густой сок с бархатной текструрой из яблок  малины и нектарина  попробуйте     
2054;        первым делом помыла новую соковыжималку  а затем фрукты  что меня порадовало с первого раза  это ручка  фиксатор  за неё очень удобно переносить машинку  а ещё она служит фиксатором для контейнера   удобно            из фруктов удаляем косточки  для своих фруктов я выбрала второй режим  кстати  переключение скоростей очень плавное  как и заявлено в инструкции  это приятно в работе              машинка настолько шустрая  что меньше чем за минуту все фрукты были с лёгкостью отжаты  но машинке показалось этого мало  завтра постараюсь загрузить её по полной            на носике оказалась удобная насадка антикапля  перевернул и вуаля  ваш стол чистый            но на этом приятности не кончились  когда стала переливать сок в стакан  обнаружила  что ёмкость для сбора сока содержит отделитель мякоти  то есть  если вы хотите или просто не любите сок с мякотью  этот ограничитель позволяет вам оставить всю пену в стакане             мои дети  главные дегустаторы  обожают эту пенку  поэтому я её добавила     итак  подведу итоги   из  граммов фруктов получилось  мл  сока  жмыха осталось  граммов  жмых остался достаточно влажный  выбрасывать жалко  завтра использую в начинку для торта   сама машинка эргономичного дизайна  легко разбирается собирается  в работе очень быстрая и при этом не громкая     ура  у меня новая соковыжималка  новый источник витаминов и заряда энергии  вот она пришла  новенькая и готовая к работе  а в фруктовой вазе есть манго и нектарины  не терпится испробовать её в работе  значит  первым будет сок из нектаринов с манго   
2055; грушево мятная настойка из сорта груши лимонка имеет мягкий вкус груши с доминирующим мятным  послевкусие с легкой остротой имбиря   
2056; ликер имеет яркий аромат чайной розы  вкус насыщенный и сильный  есть легкая терпкость и парфюмерный тон   
2057; настойка имеет очень интересный и сложный аромат  кремово карамельный  дубовый    
2058; ароматная настойка с сильным вкусом   
2059; смузи   это вкусные  полезные напитки  которые представляют собой смесь взбитых в блендере фруктов  хочу поделиться своим рецептом смузи из киви и банана с добавлением ванильного мороженого и не только     
2060; видео рецепт медовухи пряной  медовое вино  по рецепту из книги профессора цесельского  медоварение или искусство производства напитковъ изъ меда и фруктовъ   год издания   
2061; замечательный пунш на красном вине  вкусный  поднимающий настроение  придающий сил и настраивающий на позитив  многократно опробован в больших и маленьких компаниях  на рабочих застольях и домашних посиделках  и всегда с одинаковым результатом   наслаждением от пряного тепла  будоражащего чувства   традиционно пунш делали с крепким алкоголем  чтобы скорее согреться  но сочетание горячего пряного чая с ромом или коньяком весьма чувствительно для сердца  а  раз задачи согревать гостей перед нами не стоит  всего лишь порадовать и взбодрить   то лучше  на мой взгляд  использовать вино    приятных впечатлений     
2062; вкусно  ягодно и кисленько   
2063; настойка на перепонках получается с ярким ореховым ароматом  и нежным сладким вкусом   
2064;        смешаем коньяк  сливки  мед и крошку из льда    так как шейкера у меня нет  я взяла обычный миксер    переливаем все в охлажденный бокал  посыпаем тертым шоколадом            и подаем к столу      когда в выходной день хочется немного расслабиться  предлагаю приготовить такой вот несложный коктейльчик   
2065; кисель с необычным сочетанием вкусов никого не оставит равнодушным    
2066;        выжать сок из винограда            также выжать сок из груш            выжать сок из яблок            в бокалы налить сначала виноградный сок            добавить грушевый сок            дополняем бокалы яблочным соком            украшение     плавучий остров   из виноградинок вырезать цветочки             в половинку яблока вставляем цветочки на зубочистках              лодочка   из половинки груши делаем лодочку              рыбки   из яблочной и грушевой кожуры вырезаем рыбок  складываем их в лодочку     рыбак   из яблока вырезаем тело нашего рыбака  с помощью зубочисток закрепляем ручки рыбака из яблока и виноградинок  виноградинка будет выполнять роль головы  из кусочка яблока делаем кепочку и закрепляем её на голове  ноги   из яблочной кожуры  рыбак будет болтать ногами в воде  удочка   зубочистка   также можно выложить около плавучего острова яблочное пюре и посыпать кондитерской посыпкой   песок               на край бокала надеть кусочек яблочка и виноградинку   на блюдо ставим плавучий остров  рыбака в лодке и бокал   приятного всем аппетита       необычный фруктовый коктейль    очень вкусный и полезный     на конкурс  утомленные солнцем   
2067; это не просто коктейль  а обилие витаминов       
2068; этот чай хорошо помогает при простуде и от укачивания   
2069; бодрящий витаминизированный напиток  
2070; у меня есть маленькая внучка аришка  как то  смотря мультики  она увидела  как какой то герой пил коктейль с большой шапкой сливок  моей малышке тут же захотелось то же  пришлось выдумывать на ходу из того  что было в холодильнике  вот и судите  что получилось   
2071; напиток для взрослых  
2072; алкогольный напиток  мексика   
2073; очень вкусная наливка  из за вишневых листьев не отличишь от вишневой наливки   
2074; оригинальный напиток   
2075; сладенько   
2076; нежная клубничка    мороженое    апельсин      и готовится проще простого  
2077; опьяняющий и расслабляющий напиток   
2078; польская кухня  
2079;          готовим ароматный лёд для мохито   в миске смешиваем мяту  сок лимона  цедру лайма               наливаем  мл  воды  перемешиваем  убираем в холодильник минимум на  час               по истечению  часа  процеживаем ароматную воду               разливаем воду по формочкам для льда  убираем в морозильную камеру до полного застывания               на дно стакана выкладываем дольку персика  листочки мяты  кружочек лайма  сироп персика  ст  л              содержимое немного разминаем               наполняем стаканы подготовленным ароматным льдом               заливаем сладкой газированной водой              украшаем дольками персика  листиками мяты и черешней      вкусный  летний  освежающий напиток  подаётся охлаждённым   
2080; рецепт подойдет тем  кому клюквенная настойка нужна срочно и нет времени ждать  пока она будет созревать  уже через несколько часов вы получите готовый напиток   
2081;        в небольшую кастрюльку налить лимонный сок  добавить сахар  мед  воду и палочку корицы  на небольшом огне довести до кипения  изредка помешивая  вытащить палочку корицы и дать немного остыть            один мандарин почистить  разделить на дольки и слегка подавить  отправить в подготовленный графин  туда же порезать кружочками лимон  или лайм              в графин налить свежевыжатый мандариновый сок  лимонный сироп из кастрюли и газированную воду  перемешать  разлить по стаканам  добавить лёд  по желанию  и украсить на свой вкус     мандарины всегда ассоциируются с новогодними праздниками  поэтому хочу предложить приготовить из них яркий  вкусный и освежающий лимонад  который станет отличной заменой компоту   
2082;        собираем листья малины  можно взять сушеные             собираем ягоды  веточки и листья облепихи  я нарезаю небольшие веточки с ягодами   см  секатором  на зиму я эти веточки засушиваю  ягоды от веточек отделяю  на зиму замораживаю  сейчас использую все свежее             заливаем  мя стаканами кипящей воды  настаиваем  минут   по желанию добавляем  чайную ложечку меда или сахара и пьем   в состав листьев облепихи входят следующие витамины   а  или ретинол из группы каротиноидов   обладает антиоксидантными свойствами  благотворно влияет на зрение  регулирует нормальный обмен веществ   группы в  оказывают комплексное благотворное влияние на организм   с  содержание аскорбиновой кислоты до  мг     отвечает за иммунитет  лечит простудные симптомы   е  токоферол   выполняет защитную функцию  борется со свободными радикалами   н  биотин   помогает усвоению протеина и углеводов в организме  регулирует уровень сахара и ускоряет процесс разложения жирных кислот   рр  никотинамид или никотиновая кислота   нормализует деятельность гормональной структуры и желез внутренней секреции   а также такие макроэлементы и микроэлементы как  бор  железо  медь  цинк  кальций  калий  марганец   настой обладает противовоспалительным и отхаркивающим свойством  используется как профилактическое средство во время эпидемий  при бронхитах  сильном кашле  ангинах и других воспалительных заболеваниях дыхательных путей будет очень полезен     напиток из ягод  веточек  листьев облепихи и листьев малины  в данном случае черной  помогает при осенней депрессии   
